impl,workload,avg_latency_ns,min_latency_ns,max_latency_ns,stddev_latency_ns,throughput_ops_sec,memory_overhead_bytes,live_allocations,correctness_violations,tag_accesses,pointer_accesses,bytes_transferred,alloc_count,free_count,bytes_allocated,simulated_accesses,peak_overhead_bytes
BalancedTree,small_sizes,1.19847e+08,1.17251e+08,1.35718e+08,4.75511e+06,1.41848e+06,0,10000,0,110684780,62976060,441541200,200000,200000,0,0,0
BalancedTree,large_sizes,840565,835600,862400,6266.44,1.01122e+06,0,50,0,219540,127500,873040,1000,1000,0,0,0
BalancedTree,mixed_sizes,9.93446e+06,9.7686e+06,1.02213e+07,117983,1.71121e+06,0,1000,0,8087880,4631100,32233040,20000,20000,0,0,0
BalancedTree,realloc,5.48316e+06,5.3628e+06,5.9707e+06,156237,3.28278e+06,0,500,0,7141340,4067400,28506720,20000,20000,0,0,0
BalancedTree,random_access,9.98011e+06,9.7745e+06,1.03623e+07,134527,1.70339e+06,0,1000,0,8087880,4631100,32233040,20000,20000,0,0,0
BalancedTree,global_random_access,1.06196e+07,1.04399e+07,1.08963e+07,111263,1.60081e+06,0,1000,0,2695440,1954860,10663280,20000,20000,0,0,0
